,ID Cliente,Abandono,Género,Adulto mayor,Con pareja,Dependientes,Antigüedad,Servicio Telefónico,Líneas Múltiples,Servicio de Internet,Seguridad Online,Copia de Seguridad Online,Protección Dispositivo,Soporte Técnico,Streaming TV,Streaming Películas,Tipo de contrato,Facturación Sin Papel,Método de Pago,Cargos Mensuales,Cargos Totales,Cargos Diarios,Numero de Servicios
139,0228-MAUWC,No,Masculino,No,No,No,19,Sí,1,DSL,0,0,1,1,0,0,Mensual,No,Cheque electrónico,59.55,1144.6,1.9849999999999999,5
140,0229-LFJAF,No,Masculino,No,No,No,72,Sí,1,DSL,1,1,1,1,0,0,Semestral,No,Transferencia bancaria (automática),69.65,4908.25,2.3216666666666668,7
141,0230-UBYPQ,No,Masculino,Sí,Sí,No,63,No,Sin servicio telefónico,DSL,1,0,0,1,0,0,Anual,No,Transferencia bancaria (automática),36.1,2298.9,1.2033333333333334,3
142,0230-WEQUW,No,Masculino,No,Sí,No,66,No,Sin servicio telefónico,DSL,1,1,1,1,1,0,Semestral,Sí,Transferencia bancaria (automática),56.6,3789.2,1.8866666666666667,6
143,0231-LXVAP,Sí,Masculino,No,No,No,1,Sí,0,Fibra óptica,0,0,0,1,0,0,Mensual,Sí,Cheque electrónico,75.9,75.9,2.5300000000000002,3
144,0233-FTHAV,No,Femenino,No,No,No,60,Sí,1,Fibra óptica,0,0,1,0,0,0,Anual,Sí,Transferencia bancaria (automática),79.2,4765.0,2.64,4
145,0234-TEVTT,No,Femenino,No,Sí,Sí,48,No,Sin servicio telefónico,DSL,1,0,1,0,0,1,Anual,No,Tarjeta de crédito (automático),45.0,2196.3,1.5,4
146,0235-KGSLC,Sí,Femenino,No,No,No,1,Sí,0,Fibra óptica,0,0,1,0,1,0,Mensual,Sí,Tarjeta de crédito (automático),85.55,85.55,2.8516666666666666,4
147,0236-HFWSV,Sí,Masculino,No,No,No,15,Sí,1,Fibra óptica,0,0,0,0,1,1,Mensual,Sí,Cheque electrónico,93.35,1444.65,3.1116666666666664,5
148,0237-YFUTL,No,Femenino,No,Sí,No,50,Sí,1,Fibra óptica,1,1,0,1,1,1,Mensual,Sí,Transferencia bancaria (automática),109.65,5405.8,3.6550000000000002,8
149,0238-WHBIQ,No,Masculino,No,Sí,Sí,72,Sí,1,DSL,1,1,1,1,1,1,Semestral,No,Tarjeta de crédito (automático),89.7,6339.3,2.99,9
150,0239-OXEXL,No,Femenino,No,No,No,46,Sí,1,Fibra óptica,1,1,0,0,0,0,Mensual,No,Cheque por correo,84.25,3847.6,2.808333333333333,5
151,0244-LGNFY,No,Femenino,No,Sí,Sí,72,Sí,1,DSL,1,1,1,1,1,1,Semestral,No,Transferencia bancaria (automática),92.65,6733.0,3.0883333333333334,9
152,0247-SLUJI,No,Masculino,No,Sí,Sí,1,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.7,19.7,0.6566666666666666,1
153,0248-IPDFW,No,Femenino,No,No,No,1,Sí,1,DSL,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,50.1,50.1,1.6700000000000002,3
154,0248-PGHBZ,No,Femenino,Sí,No,No,67,Sí,0,Fibra óptica,1,1,0,1,1,0,Semestral,Sí,Transferencia bancaria (automática),92.45,6140.85,3.0816666666666666,6
155,0253-ZTEOB,No,Femenino,No,Sí,Sí,48,Sí,1,DSL,0,1,0,1,1,1,Semestral,No,Cheque electrónico,79.65,3870.3,2.6550000000000002,7
156,0254-FNMCI,No,Femenino,No,No,No,72,Sí,0,Fibra óptica,1,1,1,1,1,1,Semestral,Sí,Cheque electrónico,109.9,7624.2,3.6633333333333336,8
157,0254-KCJGT,No,Masculino,No,Sí,No,52,Sí,1,DSL,1,1,1,1,0,1,Anual,Sí,Tarjeta de crédito (automático),81.4,4354.45,2.7133333333333334,8
158,0254-WWRKD,No,Femenino,No,Sí,Sí,67,Sí,0,DSL,0,1,0,0,0,0,Anual,No,Tarjeta de crédito (automático),50.55,3431.75,1.6849999999999998,3
159,0256-LTHVJ,Sí,Femenino,No,Sí,Sí,28,Sí,0,Fibra óptica,0,0,0,0,0,1,Mensual,Sí,Cheque electrónico,81.05,2227.1,2.7016666666666667,3
160,0257-KXZGU,No,Femenino,No,Sí,Sí,32,Sí,1,DSL,0,1,1,0,0,0,Mensual,No,Transferencia bancaria (automática),62.45,2045.55,2.0816666666666666,5
161,0257-ZESQC,Sí,Femenino,Sí,Sí,No,27,Sí,0,Fibra óptica,1,0,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),75.2,1929.35,2.506666666666667,3
162,0258-NOKBL,No,Masculino,No,No,No,3,Sí,0,Fibra óptica,0,1,1,0,0,1,Mensual,No,Cheque electrónico,90.4,268.45,3.0133333333333336,5
163,0259-GBZSH,Sí,Masculino,No,No,No,2,Sí,1,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,85.65,181.5,2.855,4
164,0260-ZDLGK,Sí,Femenino,No,No,Sí,9,Sí,0,DSL,0,0,1,1,1,1,Mensual,Sí,Cheque por correo,72.9,651.4,2.43,6
165,0263-FJTQO,No,Masculino,No,Sí,Sí,50,Sí,1,DSL,1,0,0,1,1,0,Semestral,Sí,Tarjeta de crédito (automático),70.5,3486.65,2.35,6
166,0264-CNITK,No,Femenino,No,Sí,Sí,71,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),20.1,1389.6,0.67,1
167,0265-EDXBD,Sí,Masculino,Sí,Sí,No,32,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,74.9,2303.35,2.496666666666667,3
168,0265-PSUAE,No,Femenino,No,Sí,Sí,16,Sí,0,Fibra óptica,1,0,1,0,1,1,Mensual,No,Transferencia bancaria (automática),100.7,1522.7,3.356666666666667,6
169,0266-CLZKZ,No,Femenino,No,Sí,Sí,67,Sí,1,Fibra óptica,0,0,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),105.65,6717.9,3.521666666666667,7
170,0266-GMEAO,No,Masculino,No,Sí,Sí,72,Sí,1,Fibra óptica,1,1,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),114.3,8058.55,3.81,9
171,0268-QKIWO,Sí,Femenino,No,No,No,3,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque electrónico,19.75,58.85,0.6583333333333333,1
172,0269-XFESX,No,Masculino,No,Sí,Sí,23,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,24.35,538.5,0.8116666666666668,2
173,0270-THENM,No,Masculino,No,Sí,Sí,72,Sí,1,DSL,1,1,1,1,0,0,Semestral,No,Transferencia bancaria (automática),69.85,5102.35,2.328333333333333,7
174,0274-JKUJR,No,Masculino,No,Sí,Sí,7,No,Sin servicio telefónico,DSL,1,1,1,0,1,1,Mensual,No,Cheque por correo,58.85,465.7,1.9616666666666667,6
176,0277-BKSQP,No,Masculino,No,Sí,Sí,8,Sí,0,DSL,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,54.4,475.1,1.8133333333333332,3
177,0277-ORXQS,No,Masculino,No,Sí,Sí,66,No,Sin servicio telefónico,DSL,0,0,0,1,1,1,Semestral,No,Transferencia bancaria (automática),50.55,3364.55,1.6849999999999998,4
178,0278-YXOOG,Sí,Masculino,No,No,No,5,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,21.05,113.85,0.7016666666666667,1
179,0280-XJGEX,Sí,Masculino,No,No,No,49,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Transferencia bancaria (automática),103.7,5036.3,3.4566666666666666,7
180,0281-CNTZX,No,Masculino,No,Sí,No,63,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),19.95,1234.8,0.6649999999999999,1
181,0282-NVSJS,No,Femenino,Sí,Sí,Sí,12,No,Sin servicio telefónico,DSL,0,0,0,1,0,0,Mensual,Sí,Cheque por correo,29.3,355.9,0.9766666666666667,2
182,0285-INHLN,No,Masculino,No,Sí,Sí,27,Sí,0,DSL,1,1,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),54.75,1510.3,1.825,4
183,0289-IVARM,No,Femenino,No,No,No,35,Sí,0,DSL,1,1,1,0,0,0,Mensual,No,Cheque electrónico,60.55,1982.6,2.018333333333333,5
184,0292-WEGCH,No,Femenino,No,Sí,Sí,54,Sí,1,DSL,0,1,1,1,1,1,Mensual,Sí,Cheque electrónico,86.2,4524.05,2.8733333333333335,8
185,0295-PPHDO,Sí,Masculino,No,No,No,1,Sí,1,Fibra óptica,0,0,0,0,1,1,Mensual,Sí,Cheque electrónico,95.45,95.45,3.1816666666666666,5
186,0295-QVKPB,No,Masculino,No,No,No,5,Sí,0,DSL,0,0,1,1,1,0,Mensual,Sí,Tarjeta de crédito (automático),63.95,318.1,2.131666666666667,5
187,0297-RBCSG,No,Masculino,No,No,No,19,Sí,0,DSL,0,1,0,1,0,1,Anual,Sí,Transferencia bancaria (automática),65.35,1231.85,2.1783333333333332,5
188,0298-XACET,No,Masculino,No,Sí,Sí,52,No,Sin servicio telefónico,DSL,0,1,1,1,1,0,Semestral,No,Cheque por correo,50.2,2554.0,1.6733333333333333,5
189,0301-FIDRB,No,Femenino,No,Sí,Sí,72,No,Sin servicio telefónico,DSL,1,1,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),63.8,4684.3,2.1266666666666665,7
190,0301-KOBTQ,No,Masculino,No,No,No,32,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),20.05,614.45,0.6683333333333333,1
191,0302-JOIVN,Sí,Femenino,No,Sí,No,8,Sí,0,Fibra óptica,0,1,1,0,1,1,Mensual,No,Cheque electrónico,101.15,842.9,3.371666666666667,6
192,0303-UNCIP,No,Masculino,No,No,No,41,Sí,1,DSL,0,0,1,0,0,1,Anual,No,Cheque por correo,65.0,2531.8,2.1666666666666665,5
193,0303-WMMRN,No,Masculino,No,No,No,5,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Cheque por correo,19.25,86.05,0.6416666666666667,1
194,0305-SQECB,No,Femenino,No,No,Sí,11,No,Sin servicio telefónico,DSL,1,0,0,1,0,0,Anual,Sí,Cheque por correo,36.05,402.6,1.2016666666666667,3
195,0306-JAELE,Sí,Masculino,No,No,No,5,Sí,0,Fibra óptica,0,0,0,1,1,1,Mensual,Sí,Cheque electrónico,96.1,453.4,3.203333333333333,5
196,0307-BCOPK,No,Femenino,No,No,No,16,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,19.05,326.65,0.635,1
197,0308-GIQJT,No,Masculino,Sí,No,No,71,Sí,1,Fibra óptica,0,1,0,1,1,1,Anual,No,Transferencia bancaria (automática),105.75,7382.85,3.525,7
198,0308-IVGOK,No,Femenino,No,No,No,11,No,Sin servicio telefónico,DSL,0,1,1,1,0,0,Anual,Sí,Tarjeta de crédito (automático),40.4,422.6,1.3466666666666667,4
199,0310-MVLET,Sí,Femenino,No,Sí,Sí,61,Sí,1,Fibra óptica,0,1,0,0,1,1,Mensual,Sí,Cheque electrónico,99.15,6010.05,3.305,6
200,0310-SUCIN,No,Femenino,No,Sí,No,71,Sí,0,DSL,1,1,1,1,1,1,Anual,Sí,Transferencia bancaria (automática),84.8,6046.1,2.8266666666666667,8
201,0310-VQXAM,No,Masculino,No,No,No,9,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.85,178.8,0.6616666666666667,1
202,0311-QYWSS,No,Femenino,No,No,No,6,Sí,0,DSL,1,0,0,0,0,0,Mensual,Sí,Cheque electrónico,49.45,314.6,1.6483333333333334,3
203,0311-UNPFF,Sí,Femenino,No,No,No,26,Sí,0,Fibra óptica,0,0,0,0,1,1,Mensual,Sí,Transferencia bancaria (automática),88.8,2274.35,2.96,4
204,0314-TKOSI,No,Femenino,No,No,No,6,Sí,0,DSL,1,1,0,0,0,0,Mensual,No,Cheque por correo,55.15,322.9,1.8383333333333334,4
205,0315-LVCRK,No,Masculino,No,No,No,11,Sí,0,Fibra óptica,0,0,1,0,0,1,Mensual,No,Cheque electrónico,84.8,888.75,2.8266666666666667,4
206,0318-QUUOB,Sí,Masculino,No,Sí,No,1,Sí,0,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,80.55,80.55,2.685,3
207,0318-ZOPWS,No,Femenino,No,Sí,No,49,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Transferencia bancaria (automática),20.15,973.35,0.6716666666666666,1
208,0319-QZTCO,No,Femenino,No,Sí,Sí,3,Sí,0,DSL,0,1,0,0,1,0,Mensual,Sí,Tarjeta de crédito (automático),58.7,168.6,1.9566666666666668,4
209,0320-DWVTU,No,Femenino,No,No,No,53,Sí,0,Fibra óptica,1,1,1,1,0,1,Semestral,No,Cheque por correo,99.5,5424.25,3.316666666666667,7
210,0320-JDNQG,Sí,Masculino,No,Sí,Sí,23,Sí,0,Fibra óptica,1,0,0,1,1,1,Mensual,Sí,Cheque electrónico,99.85,2331.3,3.328333333333333,6
211,0322-CHQRU,Sí,Masculino,No,No,No,2,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque electrónico,45.35,89.5,1.5116666666666667,2
212,0322-YINQP,Sí,Masculino,No,No,No,1,Sí,0,DSL,1,0,0,0,0,0,Mensual,Sí,Cheque por correo,48.55,48.55,1.6183333333333332,3
213,0323-XWWTN,No,Masculino,No,No,Sí,3,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Cheque por correo,26.4,121.25,0.88,2
214,0324-BRPCJ,Sí,Femenino,Sí,Sí,No,68,Sí,1,Fibra óptica,0,1,0,0,1,1,Mensual,Sí,Cheque electrónico,100.2,6851.65,3.3400000000000003,6
215,0325-XBFAC,Sí,Masculino,No,No,No,8,Sí,0,Fibra óptica,0,0,1,0,1,1,Mensual,Sí,Cheque electrónico,94.7,740.3,3.1566666666666667,5
216,0326-VDYXE,No,Femenino,No,Sí,No,70,Sí,1,Fibra óptica,0,0,1,0,1,1,Anual,Sí,Cheque electrónico,97.65,6982.5,3.2550000000000003,6
217,0327-WFZSY,No,Masculino,No,Sí,Sí,39,Sí,1,Fibra óptica,0,0,1,0,1,1,Anual,No,Cheque electrónico,100.0,3835.55,3.3333333333333335,6
218,0328-GRPMV,Sí,Femenino,No,No,No,1,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,70.1,70.1,2.3366666666666664,2
220,0329-GTIAJ,Sí,Femenino,No,No,No,3,Sí,0,Fibra óptica,0,1,0,1,1,1,Mensual,Sí,Cheque electrónico,97.9,315.3,3.2633333333333336,6
221,0330-BGYZE,No,Masculino,No,Sí,No,60,Sí,1,Fibra óptica,0,1,1,0,1,1,Anual,No,Transferencia bancaria (automática),102.5,6157.6,3.4166666666666665,7
222,0330-IVZHA,Sí,Femenino,No,Sí,No,5,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,No,Cheque electrónico,69.95,330.15,2.3316666666666666,2
223,0334-GDDSO,Sí,Masculino,Sí,No,No,3,Sí,1,Fibra óptica,0,1,0,0,0,0,Mensual,Sí,Cheque electrónico,81.35,233.7,2.7116666666666664,4
224,0334-ZFJSR,No,Femenino,No,Sí,No,55,Sí,1,DSL,1,1,0,1,0,0,Anual,Sí,Tarjeta de crédito (automático),66.05,3462.1,2.2016666666666667,6
225,0336-KXKFK,No,Masculino,No,No,No,72,No,Sin servicio telefónico,DSL,1,0,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),61.2,4390.25,2.04,6
226,0336-PIKEI,No,Masculino,Sí,Sí,No,72,Sí,0,DSL,1,1,1,1,1,0,Semestral,No,Transferencia bancaria (automática),74.4,5360.75,2.48,7
227,0337-CNPZE,Sí,Femenino,No,No,No,41,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Cheque electrónico,106.3,4443.45,3.5433333333333334,7
228,0343-QLUZP,No,Masculino,No,No,No,60,No,Sin servicio telefónico,DSL,1,1,1,0,0,0,Semestral,No,Transferencia bancaria (automática),39.6,2424.5,1.32,4
229,0345-HKJVM,Sí,Femenino,No,No,No,6,Sí,0,Fibra óptica,0,0,0,0,1,1,Mensual,No,Cheque electrónico,89.3,577.6,2.9766666666666666,4
230,0345-XMMUG,No,Femenino,No,Sí,No,46,Sí,1,Fibra óptica,0,1,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),108.9,4854.3,3.6300000000000003,8
231,0347-UBKUZ,No,Femenino,No,No,No,15,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.9,320.45,0.6633333333333333,1
232,0348-SDKOL,Sí,Femenino,No,Sí,No,58,Sí,1,Fibra óptica,0,0,1,1,1,1,Mensual,Sí,Tarjeta de crédito (automático),102.1,5885.4,3.4033333333333333,7
233,0354-VXMJC,No,Masculino,No,Sí,Sí,23,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),19.6,426.65,0.6533333333333334,1
234,0354-WYROK,Sí,Femenino,Sí,Sí,Sí,31,Sí,0,Fibra óptica,0,0,1,1,1,1,Mensual,Sí,Cheque electrónico,98.9,2911.3,3.296666666666667,6
235,0356-ERHVT,No,Masculino,No,Sí,No,11,Sí,0,DSL,0,0,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),45.9,521.9,1.53,2
236,0356-OBMAC,No,Femenino,Sí,No,No,56,Sí,1,Fibra óptica,0,1,1,1,1,0,Semestral,Sí,Transferencia bancaria (automática),99.9,5706.3,3.33,7
237,0357-NVCRI,No,Femenino,No,No,Sí,25,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Tarjeta de crédito (automático),20.05,471.7,0.6683333333333333,1
238,0361-HJRDX,No,Femenino,No,No,No,68,No,Sin servicio telefónico,DSL,1,1,1,1,1,1,Semestral,No,Tarjeta de crédito (automático),64.35,4539.6,2.145,7
239,0362-RAOQO,No,Femenino,No,No,No,40,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),19.65,830.25,0.6549999999999999,1
240,0362-ZBZWJ,Sí,Masculino,No,No,No,36,Sí,1,Fibra óptica,0,0,0,0,0,1,Mensual,Sí,Cheque electrónico,84.9,3067.2,2.83,4
241,0363-QJVFX,Sí,Masculino,No,No,No,32,Sí,1,Fibra óptica,1,1,0,1,1,1,Mensual,Sí,Tarjeta de crédito (automático),108.15,3432.9,3.605,8
242,0363-SVHYR,No,Masculino,No,Sí,Sí,71,Sí,1,DSL,1,1,1,1,1,1,Semestral,No,Transferencia bancaria (automática),86.85,6263.8,2.895,9
243,0365-BZUWY,No,Masculino,No,Sí,No,17,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Cheque electrónico,102.55,1742.5,3.4183333333333334,7
244,0365-GXEZS,No,Masculino,No,Sí,No,18,Sí,0,Fibra óptica,0,0,1,1,0,0,Mensual,No,Cheque electrónico,78.2,1468.75,2.606666666666667,4
245,0365-TRTPY,No,Femenino,No,No,No,37,Sí,1,Fibra óptica,1,1,1,0,0,0,Mensual,No,Transferencia bancaria (automática),91.2,3382.3,3.04,6
246,0366-NQSHS,No,Masculino,No,No,No,2,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.35,46.35,0.645,1
247,0369-ZGOVK,No,Femenino,No,Sí,Sí,28,Sí,0,Fibra óptica,0,0,0,0,0,0,Anual,Sí,Transferencia bancaria (automática),70.4,1992.2,2.3466666666666667,2
248,0373-AIVNJ,No,Masculino,No,No,No,9,No,Sin servicio telefónico,DSL,1,1,1,0,0,0,Anual,No,Cheque por correo,39.55,373.0,1.3183333333333331,4
249,0374-AACSZ,No,Femenino,No,No,No,1,Sí,0,DSL,1,0,0,0,0,0,Mensual,No,Cheque electrónico,50.15,50.15,1.6716666666666666,3
250,0374-FIUCA,No,Masculino,No,Sí,No,65,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Tarjeta de crédito (automático),20.4,1414.45,0.6799999999999999,1
251,0374-IOEGQ,No,Femenino,No,No,No,3,Sí,0,DSL,0,0,0,0,0,0,Mensual,No,Cheque electrónico,44.6,122.7,1.4866666666666668,2
252,0375-HVGXO,Sí,Femenino,No,No,No,1,No,Sin servicio telefónico,DSL,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,34.7,34.7,1.1566666666666667,2
253,0376-OIWME,No,Masculino,No,Sí,No,36,Sí,0,Fibra óptica,1,0,0,0,1,1,Mensual,Sí,Cheque electrónico,93.6,3366.05,3.1199999999999997,5
254,0376-YMCJC,Sí,Masculino,No,No,No,23,Sí,1,Fibra óptica,0,0,0,1,1,0,Mensual,Sí,Cheque electrónico,90.6,1943.2,3.02,5
255,0377-JBKKT,No,Masculino,No,Sí,Sí,22,Sí,0,DSL,1,1,0,1,0,0,Mensual,Sí,Cheque por correo,57.95,1271.8,1.9316666666666669,5
256,0378-CJKPV,No,Femenino,No,Sí,No,72,Sí,1,Fibra óptica,1,1,1,1,1,1,Semestral,No,Tarjeta de crédito (automático),112.1,7965.95,3.7366666666666664,9
257,0378-NHQXU,Sí,Femenino,No,Sí,Sí,17,Sí,1,Fibra óptica,0,0,1,0,1,0,Mensual,No,Cheque electrónico,88.25,1460.65,2.941666666666667,5
258,0378-TOVMS,Sí,Femenino,No,No,No,3,Sí,0,Fibra óptica,0,0,0,1,0,1,Mensual,No,Cheque electrónico,85.8,272.2,2.86,4
259,0378-XSZPU,Sí,Masculino,No,Sí,No,58,Sí,0,DSL,1,1,1,0,0,0,Anual,No,Tarjeta de crédito (automático),60.3,3563.8,2.01,5
260,0379-DJQHR,No,Masculino,No,Sí,Sí,67,Sí,0,DSL,1,1,1,0,1,1,Semestral,No,Tarjeta de crédito (automático),81.35,5398.6,2.7116666666666664,7
261,0380-NEAVX,No,Masculino,Sí,No,No,34,Sí,0,Fibra óptica,0,1,1,0,1,1,Anual,Sí,Cheque electrónico,99.85,3343.15,3.328333333333333,6
262,0380-ZCSBI,No,Masculino,No,No,No,10,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Tarjeta de crédito (automático),20.0,198.7,0.6666666666666666,1
263,0383-CLDDA,No,Femenino,No,No,No,69,Sí,1,DSL,1,0,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),85.35,5897.4,2.8449999999999998,8
264,0384-LPITE,No,Masculino,No,No,No,40,No,Sin servicio telefónico,DSL,1,1,1,0,1,1,Anual,No,Tarjeta de crédito (automático),62.05,2511.55,2.0683333333333334,6
265,0384-RVBPI,No,Masculino,No,No,No,20,Sí,0,DSL,1,0,1,0,0,1,Mensual,No,Tarjeta de crédito (automático),64.4,1398.6,2.146666666666667,5
266,0386-CWRGM,No,Femenino,No,Sí,Sí,46,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,19.4,967.85,0.6466666666666666,1
267,0388-EOPEX,Sí,Femenino,No,Sí,No,2,Sí,0,Fibra óptica,1,0,0,0,0,0,Mensual,Sí,Cheque electrónico,74.4,139.4,2.48,3
268,0390-DCFDQ,Sí,Femenino,Sí,Sí,No,1,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque por correo,70.45,70.45,2.3483333333333336,2
269,0392-BZIUW,No,Femenino,No,Sí,No,72,Sí,1,Fibra óptica,1,0,1,0,1,1,Semestral,Sí,Tarjeta de crédito (automático),105.0,7589.8,3.5,7
270,0394-YONDK,No,Masculino,No,Sí,Sí,70,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),25.15,1790.15,0.8383333333333333,2
271,0396-HUJBP,No,Femenino,No,No,No,2,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,19.3,44.4,0.6433333333333333,1
272,0396-UKGAI,No,Masculino,No,No,Sí,23,Sí,0,DSL,0,1,0,1,0,0,Mensual,Sí,Transferencia bancaria (automática),55.3,1284.2,1.8433333333333333,4
273,0396-YCHWO,No,Masculino,No,Sí,No,36,Sí,1,Fibra óptica,0,0,0,0,1,1,Mensual,Sí,Cheque electrónico,95.4,3474.2,3.18,5
274,0397-GZBBC,Sí,Masculino,Sí,Sí,No,59,Sí,1,Fibra óptica,0,0,0,0,1,1,Mensual,Sí,Transferencia bancaria (automática),93.85,5574.75,3.128333333333333,5
275,0397-ZXWQF,No,Masculino,No,No,No,67,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),20.5,1430.95,0.6833333333333333,1
276,0401-WDBXM,No,Masculino,No,Sí,Sí,72,Sí,1,Fibra óptica,1,0,1,0,1,1,Semestral,Sí,Transferencia bancaria (automática),105.55,7542.25,3.518333333333333,7
277,0402-CQAJN,Sí,Femenino,No,No,No,37,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Transferencia bancaria (automática),101.9,3545.35,3.396666666666667,7
278,0402-OAMEN,No,Femenino,No,Sí,Sí,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),24.45,1709.1,0.815,2
